ID_PER,AP4_3_1,AP4_3_2,AP4_3_3,AP4_8_1,AP4_8_2,AP4_8_3,AP4_8_4,AP4_8_5,AP4_8_6
2062843.09.01.02,1,1,2,1,1,1,2,1,2
2062843.10.01.01,1,2,2,1,2,2,2,2,9
2062843.11.01.01,1,2,2,1,1,2,2,2,2
2062843.12.01.01,1,1,2,1,1,1,2,2,2
2062843.13.01.01,2,2,1,1,2,1,1,2,2
2062843.14.01.01,1,1,2,1,2,1,2,2,1
2062843.15.01.01,1,1,2,1,1,1,2,1,2
2062843.16.01.02,1,1,2,1,1,2,2,2,2
2062843.17.01.02,2,2,2,1,1,1,1,1,2
2062843.18.01.01,1,1,1,1,1,1,2,2,2
2062843.19.01.02,1,1,9,1,1,2,2,2,2
2062843.20.01.01,2,2,2,1,1,1,1,1,2
2100002.03.01.01,2,2,2,1,2,2,1,1,1
2100002.04.01.01,2,2,2,2,2,1,1,1,2
2100002.05.01.01,2,2,2,2,2,1,1,1,1
2100010.01.01.02,2,2,2,2,2,2,2,2,1
2100010.02.01.01,2,2,2,2,1,2,2,1,1
2100010.03.01.01,2,2,2,1,2,2,1,1,2
2100010.04.01.02,2,1,2,2,2,1,2,1,1
2100010.05.01.03,2,2,2,1,1,1,2,1,1
2100033.01.01.01,2,2,2,2,2,2,2,1,2
2100033.02.01.01,2,2,2,1,1,2,2,1,2
2100033.03.01.01,2,2,2,1,1,1,2,1,3
2100033.04.01.01,2,2,1,1,2,2,1,1,1
2100033.05.01.08,1,1,1,1,2,1,2,2,2
2100036.01.01.03,2,2,2,2,2,1,1,1,1
2100036.02.01.01,2,2,2,2,2,2,1,2,2
2100036.03.01.04,2,2,2,1,1,1,1,1,1
2100037.01.01.02,2,2,2,1,1,1,2,2,1
2100037.03.01.01,2,2,2,2,1,1,1,1,1
2100037.04.01.02,2,2,2,1,1,1,1,1,1
2100037.05.01.02,2,2,2,2,1,2,2,1,9
2100049.01.01.03,2,2,2,2,1,2,1,1,1
2100049.02.01.01,1,2,2,1,1,3,2,2,1
2100049.03.01.03,2,2,2,1,2,1,2,1,2
2100049.05.01.03,2,2,2,2,2,1,2,1,1
2100066.01.01.01,2,2,2,2,1,2,1,2,2
2100066.02.01.05,2,2,2,1,2,1,1,1,1
2100066.03.01.03,1,2,2,2,2,1,1,2,2
2100066.04.01.01,2,2,2,1,1,2,2,1,2
2100066.05.01.02,1,2,2,2,1,2,2,2,2
2100089.01.01.01,2,2,2,1,1,2,2,2,1
2100089.02.01.02,2,2,2,1,2,1,1,1,1
2100089.03.01.02,2,2,2,2,2,2,1,1,1
2100089.05.01.01,2,2,2,2,1,1,2,2,1
2100116.02.01.01,2,2,2,2,2,2,2,2,1
2100116.05.01.02,2,2,2,2,1,1,2,2,1
2100160.02.01.01,1,9,9,2,2,2,1,1,2
2100160.03.01.01,2,2,2,1,1,1,1,2,1
2100160.04.01.01,2,2,2,1,1,1,1,2,2
2100160.05.01.03,2,2,2,1,2,1,2,2,1
2100167.01.01.02,1,2,2,2,2,1,1,2,2
2100167.02.01.03,1,2,2,2,2,1,2,1,1
2100167.03.01.01,2,2,2,2,2,2,2,1,2
2100197.01.01.01,1,2,2,2,2,2,2,2,2
2100197.02.01.02,2,2,2,1,1,1,1,1,1
2100197.03.01.02,2,2,2,1,1,2,1,1,1
2100197.04.01.02,2,2,2,2,1,2,2,1,2
2100197.05.01.01,2,2,2,1,2,2,2,1,9
2100217.02.01.02,2,2,2,1,2,1,1,1,1
2100217.03.01.03,2,2,2,2,2,1,2,2,2
2100217.03.02.02,1,2,2,2,2,1,9,9,2
2100217.04.01.01,2,2,2,2,2,1,2,1,1
2100217.05.01.01,1,1,1,2,2,2,2,2,2
2100262.01.01.01,2,2,2,1,1,1,1,1,2
2100262.02.01.02,2,2,2,2,1,2,2,2,2
2100262.03.01.01,2,2,2,2,2,2,2,2,2
2100262.05.01.02,2,2,2,2,1,1,1,1,2
2100287.02.01.01,2,2,2,2,2,1,2,1,9
2100287.04.01.02,2,2,2,1,2,1,2,1,3
2100287.05.01.01,2,2,2,2,2,1,2,1,1
2100289.01.01.01,2,2,2,2,2,1,2,1,3
2100289.02.01.01,2,2,2,1,2,1,1,1,1
2100289.04.01.01,2,2,2,2,2,1,2,1,2
2100290.04.01.02,2,2,2,2,2,2,2,2,2
2100290.05.01.02,2,2,2,2,2,1,2,1,1
2100304.01.01.04,2,2,2,1,2,1,2,1,1
2100304.02.01.05,2,2,2,2,2,1,1,1,1
2100304.04.01.04,2,2,2,1,2,1,2,1,1
2100304.05.01.01,1,1,1,2,2,2,2,1,2
2100309.02.01.03,1,2,2,1,2,1,2,1,2
2100309.04.01.01,1,2,2,2,2,1,2,2,3
2100309.05.01.01,1,2,2,2,2,2,2,2,2
2100322.01.01.01,2,2,2,1,2,1,2,1,1
2100322.02.01.03,2,2,2,2,2,1,2,1,2
2100322.04.01.01,1,2,2,2,1,2,1,2,2
2100322.05.01.01,2,1,1,2,2,1,2,1,2
2100322.05.02.01,2,2,2,2,2,1,2,2,1
2100340.01.01.04,1,2,2,2,2,1,2,1,9
2100340.02.01.01,1,9,9,2,2,1,1,1,2
2100340.03.01.01,2,2,2,2,1,1,2,1,9
2100340.04.01.01,2,2,1,2,1,2,1,1,9
2100340.05.01.01,2,2,2,1,1,1,1,1,1
2100341.01.01.02,2,2,2,2,2,2,2,1,2
2100341.04.01.01,2,2,2,2,2,2,1,1,1
2100353.01.01.02,1,2,2,2,2,1,2,2,2
2100353.02.01.02,2,2,1,2,2,1,2,2,3
2100353.03.01.01,1,2,2,2,1,2,1,1,2
2100353.04.01.01,1,2,2,2,1,1,2,2,2
2100353.05.01.03,1,2,2,2,2,1,2,1,1
2100362.01.01.03,1,2,2,2,1,2,2,1,9
2100362.02.01.02,2,2,2,2,2,2,2,2,2
2100362.03.01.04,2,2,2,1,1,1,2,1,1
2100362.04.01.02,1,1,1,2,1,2,2,1,1
2100362.05.01.03,2,2,2,2,1,1,1,1,1
2100381.02.01.01,2,2,2,2,2,1,2,1,1
2100381.03.01.01,1,2,2,1,2,1,2,1,9
2100381.04.01.01,2,2,2,2,2,2,2,1,3
2100381.05.01.02,2,2,2,2,2,1,2,2,3
2100385.01.01.02,1,2,2,2,2,2,2,1,2
2100385.03.01.01,2,2,2,2,1,1,1,1,1
2100385.05.01.01,2,2,2,2,2,1,2,1,1
2100399.01.01.04,2,2,2,1,1,1,2,1,1
2100399.03.01.04,2,2,2,2,2,1,1,1,1
2100399.04.01.01,2,2,2,2,2,1,2,1,1
2100399.04.02.01,1,1,2,1,2,1,2,1,1
2100399.05.01.01,2,1,1,2,2,1,1,1,9
2100406.01.01.01,2,2,2,2,2,2,2,1,2
2100406.01.02.02,2,2,2,2,1,2,2,1,1
2100406.04.01.02,2,2,2,2,2,1,2,1,1
2100406.05.01.04,2,2,2,2,2,1,1,1,1
2100416.03.01.02,2,2,2,2,1,1,2,2,9
2100416.04.01.03,2,2,2,2,1,1,2,1,1
2100416.05.01.03,2,2,2,2,2,2,2,2,2
2100431.02.01.02,2,2,2,1,2,1,2,1,2
2100431.03.01.02,1,2,2,1,1,1,2,1,1
2100431.04.01.01,1,1,2,2,2,1,2,1,2
2100431.05.01.03,2,2,2,1,2,1,2,1,1
2100442.03.01.03,2,2,2,2,2,1,2,1,9
2100442.04.01.02,2,2,2,2,2,1,2,1,1
2100442.05.01.02,2,2,2,2,1,2,2,1,9
2100444.01.01.01,2,2,2,2,2,2,2,1,9
2100444.02.01.02,2,2,2,2,2,1,1,1,2
2100444.03.01.01,2,2,2,2,2,1,2,1,9
2100444.04.01.02,2,2,2,2,2,2,2,1,2
2100444.05.01.02,9,2,2,1,1,1,2,1,1
2100447.01.01.01,2,2,2,2,2,2,2,1,2
2100447.02.01.02,1,2,2,2,2,1,1,1,2
2100447.03.01.01,1,1,1,2,2,2,2,2,2
2100447.04.01.01,9,2,2,1,2,1,2,2,9
2100447.05.01.04,2,2,2,2,2,1,2,1,1
2100448.01.01.01,2,2,2,1,2,1,1,1,1
2100448.02.01.01,1,2,2,2,1,2,2,2,2
2100448.03.01.01,1,1,1,1,1,1,2,1,9
2100448.04.01.01,2,9,9,2,2,1,2,1,1
2100448.05.01.01,2,1,1,2,2,1,2,1,9
2100470.02.01.02,1,2,2,2,2,1,2,1,2
2100470.04.01.02,2,2,2,2,2,1,2,1,2
2100470.05.01.01,2,2,2,1,1,1,2,1,1
2100473.01.01.01,1,9,9,2,2,2,2,2,2
2100473.02.01.02,2,2,2,1,2,2,1,1,1
2100473.03.01.02,2,2,2,2,1,1,2,1,9
2100473.04.01.01,2,2,2,2,2,1,1,1,1
2100473.05.01.04,2,2,2,1,1,1,2,1,1
2100477.01.01.03,2,2,2,2,2,2,2,2,2
2100477.02.01.02,2,2,2,1,1,1,2,2,2
2100477.03.01.01,2,2,2,2,2,2,2,1,9
2100477.04.01.01,2,2,2,2,2,2,2,2,1
2100477.05.01.01,2,2,2,1,2,2,2,1,2
2100502.03.01.03,2,2,2,1,2,1,2,1,1
2100502.04.01.02,2,2,2,2,1,1,2,1,1
2100502.05.01.03,2,2,2,1,2,1,2,1,2
2100518.01.01.02,2,2,2,2,2,1,2,2,9
2100518.02.01.02,2,2,2,2,2,2,2,1,2
2100518.04.01.02,2,2,2,2,1,1,2,1,2
2100526.01.01.01,2,2,2,2,2,1,1,1,1
2100526.02.01.01,1,2,9,2,2,1,2,1,1
2100526.03.01.04,2,2,2,2,2,2,1,1,2
2100526.04.01.02,2,2,2,2,2,1,2,1,1
2100526.05.01.02,9,9,9,2,2,1,2,1,1
2100556.01.01.01,2,2,2,1,1,1,1,1,1
2100556.02.01.04,2,2,2,1,1,1,1,1,1
2100556.03.01.04,1,2,2,2,2,2,2,1,2
2100556.04.01.01,2,2,2,1,1,2,1,1,1
2100556.05.01.01,2,2,2,2,2,1,2,1,1
2100557.01.01.01,2,2,2,2,2,2,2,1,9
2100557.02.01.01,2,2,2,2,2,2,1,1,9
2100557.03.01.03,2,2,2,2,2,1,1,2,1
2100557.04.01.02,1,2,2,2,2,1,2,1,9
2100557.05.01.03,2,2,2,1,2,1,2,1,1
2100572.01.01.02,2,2,2,2,2,1,2,1,1
2100572.02.01.07,2,2,2,2,2,2,2,2,1
2100572.04.01.04,2,2,2,2,2,3,2,1,2
2100576.02.01.03,2,2,2,1,2,1,2,1,2
2100576.03.01.01,2,2,2,2,2,2,1,1,1
2100576.04.01.03,1,2,2,2,1,2,1,1,1
2100576.05.01.02,2,2,2,1,2,1,2,1,1
2100584.01.01.01,2,2,2,2,2,2,2,1,2
2100584.02.01.01,2,2,2,1,2,2,2,1,2
2100584.03.01.02,2,2,2,2,1,1,1,1,2
2100618.01.01.03,1,2,2,2,1,1,2,1,1
2100618.01.02.01,2,2,2,1,2,2,2,1,9
2100618.02.01.01,1,1,1,2,2,1,2,1,2
2100618.03.01.01,2,2,2,2,1,2,1,1,1
2100618.04.01.03,1,1,2,2,1,1,2,2,2
2100618.05.01.09,2,2,2,2,2,1,2,1,1
2100632.01.01.03,1,2,2,1,2,1,2,1,1
2100632.02.01.02,1,1,1,1,1,1,2,2,2
2100632.03.01.02,2,1,1,1,2,1,1,1,1
2100632.04.01.01,1,2,2,2,1,2,2,2,2
2100632.05.01.02,2,2,2,1,2,1,2,2,2
2100633.01.01.02,2,2,2,2,2,1,2,1,1
2100633.02.01.01,2,2,2,2,1,1,1,1,9
2100633.03.01.01,2,2,2,2,2,1,2,1,2
2100633.04.01.02,2,2,2,1,2,1,1,1,9
2100633.05.01.03,2,2,2,1,2,2,2,1,3
2100662.01.01.01,2,2,2,2,2,1,2,1,1
2100662.03.01.02,2,2,2,1,1,1,2,1,1
2100662.04.01.02,2,2,2,2,2,1,2,1,9
2100662.05.01.03,1,2,2,2,2,1,2,1,2
2100670.01.01.02,2,2,2,2,2,1,2,1,2
2100670.02.01.01,1,1,1,1,2,1,2,1,2
2100670.03.01.01,1,2,2,2,2,1,2,1,1
2100670.04.01.01,2,2,2,1,1,1,1,1,1
2100670.05.01.05,2,2,2,2,1,1,2,1,2
2100681.01.01.02,2,2,2,2,2,2,2,1,1
2100681.03.01.02,1,2,2,1,2,2,1,1,2
2100681.04.01.01,2,2,2,2,2,2,2,1,1
2100684.01.01.01,1,1,2,1,1,2,2,1,2
2100684.02.01.02,1,2,2,2,2,2,2,1,1
2100684.03.01.02,1,2,2,2,2,2,2,1,2
2100684.05.01.01,2,2,2,2,2,1,2,1,1
2100695.01.01.02,2,2,2,1,1,2,2,1,1
2100695.02.01.03,2,2,2,2,1,9,2,2,3
2100695.03.01.01,2,2,2,2,2,1,2,1,2
2100695.04.01.02,2,2,2,2,1,2,2,1,2
2100695.05.01.02,1,1,1,1,1,1,2,1,2
2100695.05.02.02,2,2,2,1,1,1,2,2,3
2100701.01.01.02,2,2,2,1,2,1,1,1,1
2100701.02.01.01,1,1,1,2,2,2,2,2,2
2100701.04.01.03,2,2,2,1,2,2,1,1,1
2100701.05.01.01,2,2,2,1,1,1,1,1,3
2100748.01.01.01,2,2,2,2,2,2,2,1,2
2100748.02.01.03,2,2,2,2,1,2,1,2,2
2100748.03.01.01,2,2,2,1,1,2,1,1,1
2100748.04.01.04,2,2,2,1,1,1,1,1,1
2100748.05.01.05,2,2,2,2,1,1,1,1,1
2100785.02.01.02,2,1,1,2,1,1,1,1,1
2100785.03.01.01,2,2,2,1,2,1,1,1,9
2100785.05.01.04,1,2,2,2,2,1,1,1,9
2100840.01.01.02,2,2,2,1,2,2,2,1,2
2100840.02.01.02,2,2,2,2,2,1,2,1,1
2100840.03.01.01,1,2,2,1,1,1,2,2,1
2100840.04.01.02,2,2,2,1,1,2,2,1,1
2100840.05.01.03,2,2,2,2,2,2,1,1,2
2100842.01.01.02,1,2,2,1,2,1,1,1,1
2100842.02.01.01,2,2,2,1,2,2,2,1,1
2100842.03.01.02,2,2,2,1,2,1,2,1,2
2100842.05.01.01,1,2,2,1,1,1,2,1,2
2100890.01.01.01,2,2,2,1,2,1,2,1,1
2100890.02.01.02,2,2,2,1,2,1,1,1,1
2100890.03.01.02,1,2,9,2,2,2,2,2,3
2100890.04.01.02,2,2,2,1,2,1,1,1,1
2100890.05.01.03,2,2,2,1,2,1,2,1,2
2100893.01.01.02,2,2,2,1,1,2,2,1,1
2100893.03.01.01,1,2,2,2,2,2,2,1,2
2100893.04.01.02,2,2,2,2,1,1,2,1,2
2100893.05.01.01,2,2,2,1,1,1,2,1,2
2100906.01.01.01,2,2,2,2,2,2,2,1,1
2100906.02.01.03,1,2,2,1,2,1,2,1,3
2100906.03.01.01,2,2,2,1,1,2,1,1,1
2100906.04.01.02,2,2,2,1,1,1,2,1,1
2100906.05.01.03,2,2,2,2,1,2,1,1,2
2100924.01.01.01,2,2,2,2,2,2,2,1,2
2100924.02.01.02,2,2,2,2,2,2,2,1,1
2100924.03.01.01,2,2,2,2,2,1,2,1,2
2100924.04.01.01,2,2,2,1,2,1,2,9,1
2100924.05.01.02,2,2,2,2,1,2,2,1,2
2100927.01.01.01,1,2,2,2,2,2,2,1,1
2100927.02.01.03,2,2,2,2,2,2,2,1,2
2100927.03.01.01,1,1,1,2,2,2,2,2,2
2100927.04.01.01,2,2,2,2,2,1,2,2,2
2100932.01.01.01,2,2,2,2,2,2,2,1,2
2100932.02.01.02,1,1,1,2,2,1,2,1,2
2100932.04.01.01,2,2,2,1,1,2,2,1,2
2100961.01.01.01,2,1,2,2,2,1,2,1,2
2100961.03.01.06,1,1,1,1,2,2,2,2,2
2100961.05.01.01,2,2,2,2,2,2,1,2,9
2100967.01.01.02,1,1,1,2,2,2,1,2,1
2100967.02.01.01,2,2,2,2,2,2,2,1,2
2100967.03.01.06,2,2,2,1,1,1,1,1,1
2100967.04.01.02,2,2,2,2,2,2,2,1,2
2100991.01.01.02,2,1,2,2,2,1,1,1,1
2100991.02.01.01,2,2,2,2,2,2,1,1,1
2100991.04.01.02,2,2,2,1,2,1,1,1,2
2100991.05.01.02,2,2,2,1,1,1,1,1,9
2101009.01.01.04,1,1,1,2,2,1,1,1,9
2101009.02.01.02,1,2,2,2,2,1,2,1,1
2101009.03.01.02,2,2,2,1,1,1,2,1,1
2101009.04.01.02,2,2,2,1,2,2,2,2,2
2101015.01.01.01,2,2,2,1,2,1,2,1,3
2101015.02.01.03,1,1,1,2,2,1,1,1,1
2101015.03.01.02,2,2,2,1,1,1,1,1,1
2101015.05.01.01,1,2,1,2,1,2,2,2,9
2101074.01.01.01,2,2,2,2,1,1,2,1,3
2101074.03.01.02,9,2,2,2,2,2,2,1,2
2101074.04.01.03,1,1,1,2,2,2,2,2,2
2101074.05.01.01,2,2,2,2,2,2,2,1,1
2101101.01.01.03,1,1,2,2,1,1,2,2,2
2101101.02.01.02,2,2,2,1,1,1,2,1,9
2101101.02.02.04,2,2,2,1,1,1,2,1,1
2101101.03.01.01,1,1,1,2,2,1,2,1,2
2101118.01.01.03,2,2,2,2,1,1,2,1,2
2101118.02.01.03,1,1,1,2,2,2,2,2,2
2101118.03.01.01,2,2,2,2,2,2,2,1,2
2101118.04.01.01,1,1,1,2,2,1,2,1,9
2101118.05.01.01,2,2,2,2,2,1,2,1,1
2101140.01.01.03,2,2,2,1,2,1,1,1,2
2101140.02.01.02,1,1,1,2,2,2,2,2,2
2101140.04.01.02,2,2,2,2,1,2,1,1,1
2101143.01.01.01,1,2,2,2,2,2,2,1,2
2101143.02.01.02,1,2,2,2,2,1,2,2,2
2101143.04.01.02,2,2,2,1,2,1,2,1,1
2101143.05.01.02,1,1,2,2,1,1,2,2,2
2101165.01.01.01,2,2,2,2,1,2,2,1,9
2101165.02.01.01,1,1,2,1,1,2,2,2,2
2101165.03.01.03,1,2,2,1,1,1,1,1,1
2101165.04.01.02,2,2,2,1,1,1,2,1,1
2101165.05.01.03,1,1,2,2,1,1,2,9,2
2101189.02.01.03,2,1,2,2,2,1,2,1,2
2101189.03.01.01,2,2,2,2,2,1,2,1,9
2101189.03.02.01,2,2,2,2,2,1,2,1,9
2101189.04.01.01,2,2,2,1,1,1,1,1,1
2101189.05.01.01,1,2,2,2,2,1,2,1,2
2101206.02.01.01,2,2,2,2,2,2,2,2,2
2101206.03.01.01,2,2,2,1,1,1,2,1,1
2101206.05.01.02,2,2,2,2,1,2,2,1,1
2101224.01.01.02,2,2,2,1,2,1,2,1,1
2101224.02.01.02,2,2,2,1,1,1,2,1,1
2101224.03.01.03,2,2,2,2,2,1,2,1,1
2101224.04.01.01,2,2,2,1,2,1,1,1,1
2101224.05.01.02,2,2,2,2,2,1,2,1,1
2101274.01.01.01,2,2,2,1,1,1,1,1,1
2101274.02.01.01,2,2,2,2,1,2,1,1,9
2101274.02.02.01,2,2,2,2,1,1,1,1,1
2101274.03.01.03,2,2,2,1,2,2,2,1,1
2101274.04.01.02,2,2,2,1,1,3,1,1,1
2101274.05.01.02,2,2,2,2,2,2,2,2,1
2101279.02.01.01,2,2,2,2,2,1,2,1,1
2101279.03.01.03,2,2,2,2,2,2,2,2,2
2101279.04.01.03,2,2,2,1,1,1,1,1,1
2101279.05.01.01,1,2,2,1,2,1,2,1,2
2101280.01.01.02,2,2,2,1,1,1,1,1,1
2101280.02.01.01,2,2,2,1,2,1,2,1,1
2101280.03.01.02,2,2,2,2,1,1,1,1,2
2101280.04.01.03,2,2,2,1,1,1,2,1,1
2101280.05.01.02,2,2,2,2,1,1,2,1,2
2101292.01.01.01,2,2,2,2,1,1,1,1,1
2101292.02.01.01,1,1,1,1,2,2,2,2,2
2101292.03.01.06,2,2,2,1,2,2,1,1,1
2101292.04.01.02,2,2,2,1,1,2,2,2,9
2101292.05.01.01,1,1,1,1,2,2,2,1,1
2101353.01.01.01,2,1,1,1,1,1,2,1,1
2101353.02.01.01,1,2,1,1,2,1,1,1,2
2101353.05.01.01,1,1,1,2,2,1,2,1,2
2101372.03.01.02,2,2,2,2,2,1,1,1,1
2101372.04.01.03,2,2,2,2,2,2,2,1,2
2101372.05.01.02,1,2,2,2,2,1,2,1,2
2101386.01.01.02,2,2,2,2,1,2,2,1,2
2101386.02.01.02,2,2,2,1,1,2,1,1,1
2101386.03.01.01,2,2,2,2,2,2,2,1,1
2101386.04.01.01,1,2,2,2,2,1,2,2,1
2101386.05.01.01,1,1,2,2,1,2,2,1,2
2101428.01.01.04,2,2,2,1,2,2,1,1,1
2101428.02.01.03,2,2,2,2,2,2,2,1,1
2101428.03.01.01,2,2,2,1,2,1,1,1,1
2101428.04.01.03,2,2,2,1,2,1,2,1,2
2101459.01.01.01,2,2,2,1,1,1,2,1,1
2101459.02.01.01,2,2,2,2,2,2,2,2,1
2101459.03.01.02,1,1,2,1,1,2,2,2,1
2101459.04.01.01,1,1,1,2,1,1,2,2,2
2101459.05.01.02,2,2,2,2,1,1,1,1,1
2101462.01.01.02,2,2,2,1,2,1,2,1,1
2101462.02.01.04,2,2,2,1,1,1,1,1,2
2101462.03.01.01,1,1,1,2,2,2,2,2,2
2101462.05.01.01,2,2,2,1,2,1,2,1,1
2101482.01.01.02,1,1,1,2,2,1,2,1,2
2101482.01.02.01,1,1,1,2,2,1,2,1,2
2101482.02.01.02,1,2,2,2,2,2,2,2,1
2101482.03.01.01,1,1,1,1,2,1,2,1,2
2101482.04.01.01,2,2,2,1,1,1,2,1,1
2101482.05.01.01,2,2,2,1,2,1,1,1,1
2101482.05.02.01,2,2,2,1,2,1,1,1,1
2101489.01.01.03,2,1,1,1,1,1,2,1,2
2101489.02.01.01,2,2,2,2,2,2,1,1,2
2101489.03.01.01,2,2,2,2,1,1,1,1,2
2101489.04.01.02,2,2,2,1,2,1,1,1,1
2101489.05.01.02,2,2,2,1,2,1,1,1,2
2101492.02.01.02,2,2,2,2,2,1,1,1,3
2101492.03.01.02,2,2,2,1,2,1,1,1,9
2101492.04.01.02,2,2,2,1,2,1,2,1,1
2101492.05.01.02,2,2,2,1,1,2,1,1,1
2101494.01.01.02,1,1,1,2,2,2,2,2,2
2101494.02.01.01,1,1,2,2,2,2,1,2,9
2101494.03.01.02,2,2,2,2,2,2,2,1,1
2101494.04.01.01,2,2,2,1,2,1,1,1,1
2101494.05.01.03,2,2,2,2,1,2,1,1,2
2101521.04.01.03,2,2,2,2,2,2,2,1,2
2101521.05.01.02,2,2,2,2,2,2,2,1,1
2101526.01.01.01,2,2,2,1,2,1,1,1,1
2101526.04.01.01,2,2,2,1,2,1,1,1,1
2101526.05.01.01,2,2,2,2,1,1,1,1,2
2101536.01.01.01,2,2,2,2,2,1,1,1,1
2101536.02.01.02,2,2,2,2,2,2,2,1,1
2101536.03.01.02,2,2,2,1,1,1,1,1,2
2101536.04.01.01,2,2,2,2,1,2,1,1,9
2101536.05.01.02,2,2,2,2,2,1,2,1,1
2101577.02.01.01,2,2,2,2,2,1,2,1,1
2101577.03.01.04,2,2,2,2,2,1,1,1,1
2101577.04.01.01,2,2,2,1,1,1,2,1,1
2101577.05.01.02,2,2,2,2,1,1,1,1,1
2101592.02.01.03,2,2,2,2,2,1,2,1,1
2101592.04.01.02,2,2,2,1,2,1,2,1,1
2101592.05.01.01,2,2,2,2,2,2,2,2,2
2101644.01.01.02,2,2,2,2,2,2,2,1,1
2101644.02.01.02,2,2,2,2,2,1,2,2,2
2101644.03.01.02,2,2,2,2,2,2,2,1,9
2101644.04.01.04,1,1,1,1,2,1,2,1,2
2101644.05.01.03,2,2,2,1,2,1,1,1,1
2101648.01.01.01,2,2,2,1,2,2,1,1,2
2101648.03.01.02,2,1,2,2,1,1,2,1,1
2101648.04.01.02,1,2,2,2,2,1,1,1,2
2101648.05.01.02,2,2,2,1,1,2,2,1,1
2101658.01.01.01,2,2,2,2,1,1,1,1,1
2101658.02.01.02,2,2,2,1,1,1,1,1,1
2101658.03.01.01,1,2,2,2,1,1,2,2,2
2101658.05.01.02,2,2,2,2,1,1,2,1,1
2101665.02.01.03,1,2,2,2,1,1,1,1,2
2101665.03.01.01,2,2,2,2,2,2,1,1,9
2101665.04.01.06,2,2,2,2,2,2,1,1,2
2101665.05.01.04,2,2,2,2,1,1,2,1,1
2101694.01.01.02,2,2,2,2,2,1,2,1,2
2101694.02.01.01,2,2,2,2,2,1,2,1,2
2101694.03.01.01,2,2,2,2,2,2,2,2,2
2101694.05.01.04,1,2,2,2,1,1,2,1,2
2101768.01.01.02,1,1,2,1,2,1,2,2,2
2101768.04.01.01,2,2,2,1,2,1,2,1,1
2101768.05.01.01,2,2,2,1,2,2,2,1,2
2101785.01.01.01,1,1,1,2,2,1,1,2,9
2101785.02.01.01,2,2,2,2,1,2,1,1,9
2101785.03.01.01,2,2,2,1,1,1,2,2,2
2101785.04.01.01,2,2,2,2,1,1,1,1,1
2101785.05.01.01,2,2,2,2,1,1,2,1,1
2101839.01.01.01,1,2,2,2,2,1,2,1,1
2101839.02.01.01,2,2,2,2,2,2,1,1,1
2101839.04.01.01,2,2,1,1,2,1,2,1,1
2101839.05.01.01,2,2,2,2,2,2,2,1,1
2101839.05.02.01,1,2,1,2,2,2,2,2,2
2101859.01.01.01,2,2,2,2,2,1,2,2,9
2101859.02.01.02,2,2,2,1,1,1,2,1,9
2101859.03.01.01,1,2,2,2,2,1,2,1,9
2101859.04.01.01,2,2,2,1,1,2,1,1,1
2101873.01.01.01,2,2,2,1,1,1,2,1,2
2101873.03.01.01,2,2,2,2,2,1,2,2,1
2101873.05.01.02,1,2,2,2,1,1,2,1,9
2101904.01.01.04,2,2,2,1,2,1,1,1,1
2101904.02.01.02,1,2,1,1,1,1,2,1,1
2101904.03.01.02,2,2,2,2,2,2,2,1,9
2101904.04.01.02,2,2,2,2,2,1,2,1,2
2101904.05.01.01,2,2,2,1,2,1,1,1,2
2101907.01.01.01,2,2,2,2,2,1,2,1,1
2101907.03.01.02,2,2,2,2,1,1,2,1,9
2101907.04.01.02,2,2,2,2,2,1,1,1,9
2101907.05.01.02,2,2,2,1,2,1,2,1,1
2101932.01.01.04,2,2,2,1,1,1,1,1,1
2101932.03.01.01,1,2,2,2,2,2,2,2,2
2101932.04.01.02,2,2,2,2,2,2,2,2,2
2101932.05.01.01,2,2,2,2,2,2,1,1,2
2101950.01.01.01,2,2,2,1,2,2,2,1,1
2101950.02.01.01,1,1,1,2,1,1,2,1,2
2101950.03.01.01,2,2,2,1,1,1,9,1,1
2101950.04.01.02,1,1,1,2,2,1,2,2,3
2101950.05.01.03,1,2,2,1,2,2,2,1,2
2101957.01.01.02,2,2,2,2,1,1,2,1,1
2101957.02.01.02,2,2,2,1,2,1,2,2,1
2101957.03.01.01,1,2,2,1,1,1,2,1,2
2101957.04.01.02,2,2,2,2,2,1,2,1,9
2101957.05.01.01,1,1,1,2,2,1,2,2,2
2101961.01.01.01,2,2,2,1,1,1,1,1,2
2101961.02.01.02,1,2,2,2,2,1,2,2,9
2101961.03.01.02,2,2,2,2,2,1,2,1,1
2101961.04.01.02,1,1,2,2,2,1,2,2,2
2101974.01.01.03,2,2,2,1,1,1,2,1,1
2101974.02.01.01,2,1,1,1,2,1,2,1,1
2101974.04.01.02,2,2,2,2,2,1,2,1,1
2101974.05.01.01,2,2,2,1,1,2,2,1,2
2101991.01.01.01,2,2,2,1,1,1,2,1,2
2101991.02.01.01,2,2,2,9,1,1,9,9,9
2101991.03.01.02,1,2,2,1,1,1,2,1,1
2101991.04.01.02,1,2,2,1,2,1,2,2,1
2101991.05.01.03,1,2,2,2,1,2,2,1,1
2102008.01.01.01,2,2,2,1,2,1,2,1,2
2102008.02.01.01,2,2,2,2,1,2,2,2,9
2102008.03.01.04,9,2,2,1,2,2,2,1,2
2102008.04.01.01,2,2,2,1,2,2,2,1,9
2102008.05.01.02,2,2,2,1,1,1,1,1,9
2102010.01.01.01,2,2,2,1,2,1,1,1,1
